repo,file_path,llm_success,llm_error
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableZip.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableZipIterable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObserverResourceWrapper.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelCollect.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelConcatMap.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelDoOnNextTry.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelFilter.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelFilterTry.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelFlatMap.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelFlatMapIterable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelFromArray.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelMap.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelMapTry.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelPeek.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelReduce.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelReduceFull.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/parallel/ParallelSortedJoin.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleAmb.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleCache.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleContains.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleCreate.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDelay.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDelayWithCompletable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDelayWithObservable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDelayWithPublisher.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDelayWithSingle.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDematerialize.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDetach.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDoAfterSuccess.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDoAfterTerminate.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDoFinally.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDoOnDispose.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDoOnError.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDoOnEvent.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDoOnLifecycle.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDoOnSubscribe.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDoOnSuccess.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleDoOnTerminate.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleEquals.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFlatMap.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFlatMapBiSelector.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFlatMapCompletable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFlatMapIterableFlowable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFlatMapIterableObservable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFlatMapMaybe.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFlatMapNotification.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFlatMapPublisher.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFromCallable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFromPublisher.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleFromSupplier.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleHide.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleInternalHelper.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleMap.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleObserveOn.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleOnErrorReturn.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleResumeNext.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleSubscribeOn.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleTakeUntil.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleTimeInterval.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleTimeout.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleTimer.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleToFlowable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleToObservable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleUnsubscribeOn.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleUsing.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleZipArray.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/single/SingleZipIterable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/queue/MpscLinkedQueue.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/AbstractDirectTask.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/ComputationScheduler.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/DisposeOnCancel.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/ImmediateThinScheduler.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/InstantPeriodicTask.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/IoScheduler.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/NewThreadScheduler.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/NewThreadWorker.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/RxThreadFactory.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/ScheduledDirectTask.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/ScheduledRunnable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/SchedulerMultiWorkerSupport.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/SchedulerPoolFactory.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/SchedulerWhen.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/SingleScheduler.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/schedulers/TrampolineScheduler.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/BasicFuseableConditionalSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/BasicFuseableSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/BlockingBaseSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/BlockingSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/BoundedSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/DeferredScalarSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/DisposableAutoReleaseSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/ForEachWhileSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/FutureSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/InnerQueuedSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/LambdaSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/QueueDrainSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/SinglePostCompleteSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/StrictSubscriber.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscribers/SubscriberResourceWrapper.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscriptions/ArrayCompositeSubscription.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscriptions/AsyncSubscription.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscriptions/BooleanSubscription.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscriptions/DeferredScalarSubscription.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscriptions/EmptySubscription.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscriptions/ScalarSubscription.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscriptions/SubscriptionArbiter.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/subscriptions/SubscriptionHelper.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/AppendOnlyLinkedArrayList.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/AtomicThrowable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/BackpressureHelper.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/BlockingHelper.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/EmptyComponent.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/EndConsumerHelper.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/ExceptionHelper.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/HalfSerializer.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/LinkedArrayList.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/MergerBiFunction.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/NotificationLite.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/OpenHashSet.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/internal/util/VolatileSizeArrayList.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observables/ConnectableObservable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observables/GroupedObservable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/DefaultObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/DisposableCompletableObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/DisposableMaybeObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/DisposableObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/DisposableSingleObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/ResourceCompletableObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/ResourceMaybeObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/ResourceObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/ResourceSingleObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/SafeObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/SerializedObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/TestObserver.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/observers/package-info.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/operators/QueueDisposable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/operators/QueueFuseable.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/operators/QueueSubscription.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/operators/SimpleQueue.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
RxJava,src/main/java/io/reactivex/rxjava3/operators/SpscArrayQueue.java,False,"404 models/gemini-pro is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods."
